name,dateissue,Value
????,13981011,1530040
????,13981010,1491250
????,13981009,1468870
????,13981008,1421240
????,13981007,1407900
????,13981004,1388450
????,13981003,1394870
????,13981002,1364790
????,13981001,1353820
????,13980930,1365150
????,13980927,1355900
????,13980926,1333370
????,13980925,1336180
????,13980924,1335320
????,13980923,1351570
????,13980920,1344340
????,13980919,1347730
????,13980918,1341250
????,13980917,1297770
????,13980916,1283460
????,13980913,1272320
????,13980912,1276450
????,13980911,1275200
????,13980910,1262370
????,13980909,1249750
????,13980906,1258800
????,13980905,1258480
????,13980904,1265860
????,13980903,1276170
????,13980902,1284220
????,13980829,1282720
????,13980828,1287640
????,13980827,1291040
????,13980826,1286740
????,13980825,1309580
????,13980822,1275920
????,13980821,1278340
????,13980820,1259500
????,13980819,1254030
????,13980818,1255700
????,13980814,1262050
????,13980813,1265190
????,13980812,1295080
????,13980811,1305680
????,13980808,1316840
????,13980806,1305800
????,13980804,1308120
????,13980801,1332680
????,13980730,1352480
????,13980729,1349110
????,13980728,1335420
????,13980724,1373200
????,13980723,1342110
????,13980722,1397900
????,13980721,1371900
????,13980720,1328460
????,13980717,1284930
????,13980716,1271070
????,13980715,1259620
????,13980714,1218810
????,13980713,1229810
????,13980710,1228320
????,13980709,1266500
????,13980708,128668
????,13980707,1270230
????,13980706,1273130
????,13980703,1283040
????,13980702,1286560
????,13980701,1280310
????,13980631,1247720
????,13980630,1241680
????,13980627,1237540
????,13980626,1282530
????,13980625,1307860
????,13980624,1286600
????,13980623,1280880
????,13980620,1310100
????,13980617,1298440
????,13980616,1262380
????,13980613,1220270
????,13980612,1212550
????,13980611,1208250
????,13980610,1207070
????,13980609,1178160
????,13980606,1154320
????,13980605,1153020
????,13980604,1133470
????,13980603,1117270
????,13980602,1122630
????,13980530,1091050
????,13980528,1077600
????,13980527,1064250
????,13980526,1055750
????,13980523,1061850
????,13980522,1040230
????,13980520,1039990
????,13980519,1036250
????,13980516,1044950
????,13980515,1061260
????,13980514,1073850
????,13980513,1071410
????,13980512,1081560
????,13980509,1080530
????,13980508,105767
????,13980507,1056970
????,13980506,1055150
????,13980505,1055120
????,13980502,1050500
????,13980501,1029910
????,13980431,1026120
????,13980430,1008330
????,13980429,992425
????,13980426,990707
????,13980425,988194
????,13980424,1018080
????,13980423,1024790
????,13980422,1008050
????,13980419,988143
????,13980418,992126
????,13980417,1007230
????,13980416,1004000
????,13980415,983884
????,13980412,993298
????,13980411,995766
????,13980410,995905
????,13980409,1008950
????,13980405,1002270
????,13980404,968722
????,13980403,964878
????,13980402,947917
????,13980401,931577
????,13980329,927923
????,13980328,934237
????,13980327,954965
????,13980326,936438
????,13980325,899400
????,13980322,902314
????,13980321,889999
????,13980320,898265
????,13980319,902567
????,13980318,899666
????,13980313,900779
????,13980312,900698
????,13980311,899138
????,13980308,905333
????,13980307,908903
????,13980305,887050
????,13980304,876749
????,13980301,904886
????,13980231,911930
????,13980230,905106
????,13980229,912720
????,13980228,894510
????,13980225,889133
????,13980224,876060
????,13980223,845548
????,13980222,817705
????,13980221,844879
????,13980218,864472
????,13980217,851122
????,13980216,888710
????,13980215,926930
????,13980214,943713
????,13980211,941819
????,13980210,926808
????,13980209,934168
????,13980208,898264
????,13980207,862539
????,13980204,856583
????,13980203,854492
????,13980202,865057
????,13980131,858018
????,13980128,838907
????,13980127,846682
????,13980126,857683
????,13980125,825374
????,13980124,818353
????,13980121,824282
????,13980120,819849
????,13980119,807482
????,13980118,781759
????,13980117,775089
????,13980111,762172
????,13980110,770884
????,13980107,752431
????,13980106,745117
????,13980105,745952
????,13971228,750390
????,13971227,747858
????,13971226,729088
????,13971225,726908
????,13971222,696132
????,13971221,691544
????,13971220,687390
????,13971219,662907
????,13971218,655832
????,13971215,656946
????,13971214,651755
????,13971213,662235
????,13971212,663925
????,13971211,665187
????,13971208,673036
????,13971207,670275
????,13971206,691830
????,13971205,702779
????,13971204,701662
????,13971201,671400
????,13971130,657613
????,13971129,660506
????,13971128,658995
????,13971127,654118
????,13971124,646455
????,13971123,653680
????,13971121,658129
????,13971117,659120
????,13971116,661235
????,13971115,663218
????,13971114,659520
????,13971113,671876
????,13971110,672604
????,13971109,674690
????,13971108,673129
????,13971107,661915
????,13971106,676225
????,13971103,691407
????,13971102,695911
????,13971101,699309
????,13971030,724387
????,13971029,703275
????,13971026,680405
????,13971025,676452
????,13971024,656639
????,13971023,654750
????,13971022,667768
????,13971019,672407
????,13971018,663151
????,13971017,639340
????,13971016,614553
????,13971015,617136
????,13971012,600233
????,13971011,614906
????,13971010,622503
????,13971009,624599
????,13971008,627367
????,13971005,602909
????,13971004,585056
????,13971003,596797
????,13971002,586448
????,13971001,573668
????,13970928,599206
????,13970927,622812
????,13970926,632803
????,13970925,639813
????,13970924,654447
????,13970921,655204
????,13970920,663613
????,13970919,676642
????,13970918,676976
????,13970917,685881
????,13970914,678988
????,13970913,674503
????,13970912,672010
????,13970911,642050
????,13970910,616242
????,13970907,637213
????,13970906,658235
????,13970905,650179
????,13970903,681403
????,13970830,702515
????,13970829,725911
????,13970828,723671
????,13970827,699547
????,13970826,731011
????,13970823,758862
????,13970822,777089
????,13970821,772006
????,13970820,768519
????,13970819,792687
????,13970815,802561
????,13970814,793290
????,13970813,793335
????,13970812,792898
????,13970809,797512
????,13970807,817499
????,13970806,812916
????,13970805,823697
????,13970802,858029
????,13970801,902557
????,13970730,908776
????,13970729,929802
????,13970728,919004
????,13970725,879809
????,13970724,869021
????,13970723,867355
????,13970722,838204
????,13970721,847552
????,13970718,885396
????,13970717,866407
????,13970716,825616
????,13970715,808920
????,13970714,838430
????,13970711,827456
????,13970710,822277
????,13970709,871095
????,13970708,840898
????,13970707,811652
????,13970704,759857
????,13970703,730805
????,13970702,712332
????,13970701,696056
????,13970631,667462
????,13970627,639754
????,13970626,643301
????,13970625,632677
????,13970624,646138
????,13970621,646200
????,13970620,617970
????,13970619,630518
????,13970618,600513
????,13970617,584963
????,13970614,570134
????,13970613,556789
????,13970612,532813
????,13970611,511023
????,13970610,522934
????,13970607,539402
????,13970606,540543
????,13970605,588824
????,13970604,565021
????,13970603,534356
????,13970530,520973
????,13970529,506827
????,13970528,501633
????,13970527,498353
????,13970524,502074
????,13970523,509087
????,13970522,496314
????,13970521,498469
????,13970520,502121
????,13970517,504243
????,13970516,521925
????,13970515,525293
????,13970514,500627
????,13970513,480060
????,13970510,471961
????,13970509,453200
????,13970508,429525
????,13970507,411009
????,13970506,394034
????,13970505,381827
????,13970504,381827
????,13970503,381827
????,13970502,367918
????,13970501,366712
????,13970431,359343
????,13970430,358775
????,13970427,358819
????,13970426,359345
????,13970425,360312
????,13970424,362585
????,13970423,363579
????,13970420,368609
????,13970419,365929
????,13970417,368226
????,13970416,369171
????,13970413,372897
????,13970412,378673
????,13970411,370889
????,13970410,365085
????,13970409,379237
????,13970406,378647
????,13970405,387306
????,13970404,399692
????,13970403,385685
????,13970402,383750
????,13970330,375243
????,13970329,359691
????,13970328,357507
????,13970327,358242
????,13970323,342680
????,13970322,329390
????,13970321,329964
????,13970320,331649
????,13970319,338926
????,13970313,341790
????,13970312,343690
????,13970309,344739
????,13970308,345012
????,13970307,345315
????,13970306,343102
????,13970305,349060
????,13970302,359957
????,13970301,362262
????,13970231,366483
????,13970230,367819
????,13970229,368153
????,13970226,362314
????,13970225,362018
????,13970224,362075
