name,dateissue,Value
????,14000511,19870.4
????,14000510,19957.6
????,14000509,19794
????,14000506,19395.7
????,14000505,19219.2
????,14000504,19267.6
????,14000428,19049.1
????,14000427,18845.2
????,14000426,18987.2
????,14000423,18990.2
????,14000422,18948.1
????,14000421,18881.4
????,14000420,18619.1
????,14000419,18426.3
????,14000416,18367.9
????,14000415,18341.1
????,14000414,18210.7
????,14000413,18116.1
????,14000412,18111.3
????,14000409,18087.6
????,14000408,17964
????,14000407,17799.1
????,14000406,17767.6
????,14000405,17767.7
????,14000402,17616.2
????,14000401,17428.4
????,14000331,17319.2
????,14000330,17286.7
????,14000329,17313.4
????,14000326,17294.2
????,14000325,17362
????,14000324,17457.7
????,14000323,17434.5
????,14000322,17452.5
????,14000319,17484
????,14000318,17659.1
????,14000317,17720.7
????,14000312,17704.6
????,14000311,17677.9
????,14000310,17726.1
????,14000309,17841.4
????,14000308,17732.3
????,14000305,17582.4
????,14000304,17552.8
????,14000303,17476.6
????,14000302,17503.9
????,14000301,17676.4
????,14000229,17791.4
????,14000228,17772.5
????,14000227,17757.2
????,14000226,17667.6
????,14000225,17553.7
????,14000222,17492.8
????,14000221,17426.9
????,14000220,17274
????,14000219,17229.7
????,14000218,17365.3
????,14000215,17425.1
????,14000213,17417.3
????,14000212,17470.2
????,14000211,17572.6
????,14000208,17660.4
????,14000207,17636.5
????,14000206,17604.1
????,14000205,17596.9
????,14000204,17687
????,14000201,17728.5
????,14000131,17784.3
????,14000130,17779.4
????,14000129,17820.5
????,14000128,17880.8
????,14000125,17951.3
????,14000124,17940.5
????,14000123,17796.4
????,14000122,17772
????,14000121,17852
????,14000118,17924.5
????,14000117,17916.5
????,14000116,17919.8
????,14000115,17907.6
????,14000114,18003.3
????,14000111,18122.3
????,14000110,18081
????,14000108,18046.3
????,14000107,18038.6
????,13991227,17990.4
????,13991226,17827.9
????,13991225,17470.3
????,13991224,17271.5
????,13991223,17198.4
????,13991220,17081.5
????,13991219,17119
????,13991218,17086.5
????,13991217,16945.9
????,13991216,16905
????,13991213,16984.3
????,13991212,16979.7
????,13991211,16925.7
????,13991210,16920.4
????,13991209,16986.4
????,13991206,17117.3
????,13991205,17223.6
????,13991204,17253.1
????,13991203,17402.1
????,13991202,17500.5
????,13991129,17589.9
????,13991128,17633.9
????,13991127,17731.6
????,13991126,17816.3
????,13991125,17873.1
????,13991121,17539
????,13991120,17453.2
????,13991119,17413.1
????,13991118,17134.6
????,13991115,17434
????,13991114,17669
????,13991113,17836.9
????,13991112,18043.5
????,13991111,18183.1
????,13991108,17821.1
????,13991107,17899.5
????,13991106,18202.4
????,13991105,18297.5
????,13991104,18447
????,13991101,18010.1
????,13991030,17530.7
????,13991029,17436.6
????,13991027,17859
????,13991024,18320.1
????,13991023,18701.3
????,13991022,19174.5
????,13991021,19075
????,13991020,18847.9
????,13991017,19076.1
????,13991016,19388.8
????,13991015,19534.7
????,13991014,19307.8
????,13991013,19222.8
????,13991010,19726.4
????,13991009,19976.3
????,13991008,20084.8
????,13991007,20003.4
????,13991006,20073.7
????,13991003,20143.5
????,13991002,20119.6
????,13991001,19944.8
????,13990930,19688.9
????,13990929,19437.5
????,13990926,18913.8
????,13990925,18946.8
????,13990924,19493.9
????,13990923,19768.1
????,13990922,19764.8
????,13990919,19431.9
????,13990918,19226.7
????,13990917,19178.4
????,13990916,19201.9
????,13990915,18804.3
????,13990912,18465.5
????,13990911,18369.4
????,13990910,18261.7
????,13990909,17836.1
????,13990908,17322.9
????,13990905,16950.9
????,13990904,16698.7
????,13990903,16670.4
????,13990902,16474.5
????,13990901,16641.3
????,13990828,16646.9
????,13990827,16348.6
????,13990826,16096.7
????,13990825,16039.1
????,13990824,15994.5
????,13990821,15594.9
????,13990820,15515.5
????,13990819,15483.5
????,13990818,15617.9
????,13990817,15891.7
????,13990814,16164.7
????,13990812,15860.9
????,13990811,15984.6
????,13990810,16267.4
????,13990807,16124.7
????,13990806,16179.9
????,13990805,16470.6
????,13990803,16675.7
????,13990730,16970
????,13990729,17008
????,13990728,17274.8
????,13990727,17721
????,13990723,18075
????,13990722,18273.8
????,13990721,18279
????,13990720,18475.6
????,13990719,18115.9
????,13990716,18154.1
????,13990715,17885.2
????,13990714,17647.4
????,13990713,17833.6
????,13990712,17954.3
????,13990709,17675.8
????,13990708,17453.5
????,13990707,17561.9
????,13990706,17950.7
????,13990705,18202
????,13990702,18035.2
????,13990701,17712.9
????,13990631,17599.2
????,13990630,17816.6
????,13990629,18120.4
????,13990626,17920.5
????,13990625,17450.6
????,13990624,17013.5
????,13990623,16783
????,13990622,16769.1
????,13990619,16489.9
????,13990618,16666.9
????,13990617,16973.1
????,13990616,17339
????,13990615,17290.4
????,13990612,17357.4
????,13990611,17788.6
????,13990610,18158.8
????,13990605,18160.9
????,13990604,17511.7
????,13990603,17221.1
????,13990602,17824.5
????,13990601,18378.1
????,13990529,18777.7
????,13990528,19429.9
????,13990527,19123
????,13990526,19341.4
????,13990525,19909.6
????,13990522,20481.2
????,13990521,20655.2
????,13990520,21178
????,13990519,21535.9
????,13990515,21122.7
????,13990514,21077.6
????,13990513,21014.8
????,13990512,20818.5
????,13990511,20282.8
????,13990508,19723.6
????,13990507,19982
????,13990506,19898.6
????,13990505,20112.1
????,13990504,20204.4
????,13990501,19518.7
????,13990431,19543.5
????,13990430,19723.3
????,13990429,19322.2
????,13990428,18857.2
????,13990425,18556.2
????,13990424,18724.4
????,13990423,18684.3
????,13990422,18733
????,13990421,18167.5
????,13990418,18160
????,13990417,18064.7
????,13990416,17811.9
????,13990415,17285.7
????,13990414,16987.6
????,13990411,17000
????,13990410,16516.8
????,13990409,15953.4
????,13990408,16063.5
????,13990407,16031.1
????,13990404,15202.4
????,13990403,15098.9
????,13990402,14715.7
????,13990401,14464.1
????,13990331,14179.6
????,13990327,13806.2
????,13990326,13495.4
????,13990325,13281.8
????,13990324,13182.4
????,13990321,12870.9
????,13990320,12565.1
????,13990319,12585
????,13990318,12493.1
????,13990317,12086.1
????,13990313,11696.8
????,13990312,11344.9
????,13990311,11216.9
????,13990310,11248.6
????,13990307,10864.4
????,13990306,10827
????,13990303,11022.6
????,13990231,11112.9
????,13990230,11291.8
????,13990229,11235.2
????,13990228,10955.7
????,13990227,11062.3
????,13990224,11299.6
????,13990223,11332.7
????,13990222,11606.9
????,13990221,11683.5
????,13990220,11513.8
????,13990217,11149.7
????,13990216,11165.6
????,13990215,11226.5
????,13990214,11084.6
????,13990213,10702.9
????,13990210,10286.7
????,13990209,9941
????,13990208,9774.5
????,13990207,9607.5
????,13990206,9351
????,13990203,9072.7
????,13990202,8876.4
????,13990201,8741.2
????,13990131,8583.2
????,13990130,8438.5
????,13990127,8183.6
????,13990126,7997.1
????,13990125,8042.8
????,13990124,7962
????,13990123,7771.6
????,13990120,7727.6
????,13990119,7552.1
????,13990118,7382.6
????,13990117,7342.1
????,13990116,7225
????,13990111,7020.3
????,13990110,7018.9
????,13990109,6864.2
????,13990106,6694.9
????,13990105,6582.9
????,13981228,6591.3
????,13981227,6491
????,13981226,6548.6
????,13981225,6505.6
????,13981224,6583.4
????,13981221,6767.2
????,13981220,6744.2
????,13981219,6893.8
????,13981217,7041.6
????,13981214,7104.2
????,13981213,6952.7
????,13981212,6784.3
????,13981211,6675
????,13981210,6535
????,13981207,6744.4
????,13981206,6691.7
????,13981205,6552.4
????,13981204,6462.5
????,13981203,6213.3
????,13981130,6206.7
????,13981129,6116.3
????,13981128,6143.3
????,13981127,6054.8
????,13981126,5915.2
????,13981123,5815.4
????,13981121,5660.7
????,13981120,5759
????,13981119,5747.4
????,13981116,5655
????,13981115,5545.5
????,13981114,5537
????,13981113,5415.8
????,13981112,5415.2
????,13981108,5404.5
????,13981107,5323.1
????,13981106,5340.5
????,13981105,5351.1
????,13981102,5287.8
????,13981101,5258.4
????,13981030,5301
????,13981029,5296.6
????,13981028,5273.5
????,13981025,5110.9
????,13981024,5094.9
????,13981023,5045.7
????,13981022,4894.3
????,13981021,4646
????,13981018,4559.9
????,13981017,4630.9
????,13981015,4742.9
????,13981014,4797.2
????,13981011,5020.9
????,13981010,4947
????,13981009,4931.4
????,13981008,4823.2
????,13981007,4774.2
????,13981004,4662.6
????,13981003,4666.5
????,13981002,4614.2
????,13981001,4610.8
????,13980930,4559
????,13980927,4531.5
????,13980926,4528.1
????,13980925,4483.3
????,13980924,4471.4
????,13980923,4449.1
????,13980920,4385.7
????,13980919,4392
????,13980918,4351.1
????,13980917,4282.3
????,13980916,4228.8
????,13980913,4159.7
????,13980912,4116.3
????,13980911,4109.8
????,13980910,4131.4
????,13980909,4092.8
