name,dateissue,Value
????,13980814,221462
????,13980813,221123
????,13980812,224503
????,13980811,224336
????,13980808,225493
????,13980806,222877
????,13980804,221150
????,13980801,222874
????,13980730,224987
????,13980729,220238
????,13980728,218812
????,13980724,225104
????,13980723,223519
????,13980722,231309
????,13980721,235710
????,13980720,232721
????,13980717,226232
????,13980716,226652
????,13980715,231774
????,13980714,231801
????,13980713,237738
????,13980710,236859
????,13980709,235702
????,13980708,235309
????,13980707,231096
????,13980706,232867
????,13980703,228665
????,13980702,226876
????,13980701,226606
????,13980631,219857
????,13980630,217032
????,13980627,214224
????,13980626,220026
????,13980625,223048
????,13980624,220577
????,13980623,222289
????,13980620,218349
????,13980617,216448
????,13980616,215506
????,13980613,211823
????,13980612,208951
????,13980611,207015
????,13980610,209484
????,13980609,207249
????,13980606,202534
????,13980605,202623
????,13980604,199850
????,13980603,195242
????,13980602,196004
????,13980530,193367
????,13980528,191593
????,13980527,190017
????,13980526,190408
????,13980523,190226
????,13980522,186387
????,13980520,185569
????,13980519,185552
????,13980516,185911
????,13980515,186427
????,13980514,187214
????,13980513,186572
????,13980512,186160
????,13980509,186662
????,13980508,185727
????,13980507,185559
????,13980506,185303
????,13980505,185169
????,13980502,186319
????,13980501,185171
????,13980431,186537
????,13980430,183898
????,13980429,181758
????,13980426,182372
????,13980425,182009
????,13980424,187203
????,13980423,187747
????,13980422,185710
????,13980419,185030
????,13980418,184011
????,13980417,184491
????,13980416,182368
????,13980415,181530
????,13980412,184223
????,13980411,184164
????,13980410,184323
????,13980409,185713
????,13980405,185737
????,13980404,183314
????,13980403,181124
????,13980402,177040
????,13980401,174180
????,13980329,174518
????,13980328,175638
????,13980327,176081
????,13980326,176122
????,13980325,173345
????,13980322,172939
????,13980321,170891
????,13980320,170991
????,13980319,170634
????,13980318,168499
????,13980313,168471
????,13980312,167051
????,13980311,165738
????,13980308,167685
????,13980307,166749
????,13980305,162382
????,13980304,159945
????,13980301,161142
????,13980231,161462
????,13980230,158869
????,13980229,159936
????,13980228,159981
????,13980225,158372
????,13980224,158949
????,13980223,156067
????,13980222,153436
????,13980221,157564
????,13980218,159611
????,13980217,156745
????,13980216,162425
????,13980215,168935
????,13980214,168841
????,13980211,165340
????,13980210,162797
????,13980209,161631
????,13980208,157650
????,13980207,154249
????,13980204,152907
????,13980203,152079
????,13980202,152999
????,13980131,153241
????,13980128,150076
????,13980127,151644
????,13980126,151175
????,13980125,146500
????,13980124,145424
????,13980121,144567
????,13980120,141822
????,13980119,140579
????,13980118,140033
????,13980117,138831
????,13980111,137889
????,13980110,138082
????,13980107,135483
????,13980106,134563
????,13980105,134298
????,13971228,133866
????,13971227,131852
????,13971226,129484
????,13971225,128726
????,13971222,127222
????,13971221,126149
????,13971220,125807
????,13971219,123417
????,13971218,122277
????,13971215,122213
????,13971214,121924
????,13971213,123495
????,13971212,123810
????,13971211,123780
????,13971208,124530
????,13971207,124058
????,13971206,125866
????,13971205,125278
????,13971204,123632
????,13971201,119445
????,13971130,117398
????,13971129,116694
????,13971128,115975
????,13971127,116719
????,13971124,116999
????,13971123,117623
????,13971121,117997
????,13971117,118044
????,13971116,117832
????,13971115,117500
????,13971114,116980
????,13971113,118919
????,13971110,119374
????,13971109,119236
????,13971108,118949
????,13971107,119788
????,13971106,121101
????,13971103,121420
????,13971102,121315
????,13971101,120550
