name,dateissue,Value
????,13930609,72778.4
????,13930608,72941.8
????,13930605,73312.2
????,13930604,73540.9
????,13930603,73499.9
????,13930602,73529.5
????,13930601,73868
????,13930529,73905.7
????,13930528,73902.6
????,13930527,73906.8
????,13930526,73952.6
????,13930525,74051
????,13930522,74363
????,13930521,74455.1
????,13930520,74547.5
????,13930519,74398.9
????,13930518,74398.6
????,13930515,74613.8
????,13930514,74697.5
????,13930513,74709.2
????,13930512,74637.4
????,13930511,74841
????,13930506,74997.6
????,13930505,74848
????,13930504,74840.3
????,13930501,74841.6
????,13930431,74526.1
????,13930430,73890.5
????,13930429,73750.2
????,13930425,73754.2
????,13930424,73457.9
????,13930423,73347.4
????,13930422,73226.2
????,13930421,73555.9
????,13930418,73416.4
????,13930417,73025
????,13930416,71916.6
????,13930415,71960.2
????,13930414,72162.2
????,13930411,70876.6
????,13930410,70423
????,13930409,70341.5
????,13930408,70970.3
????,13930407,71662
????,13930404,72249.9
????,13930403,72344.4
????,13930402,72544.9
????,13930401,72900.8
????,13930331,72969
????,13930328,72873.1
????,13930327,72638
????,13930326,72748.8
????,13930325,72631.8
????,13930324,73516
????,13930321,74499.1
????,13930320,74836.7
????,13930319,75240.5
????,13930318,75353.5
????,13930317,75329.5
????,13930313,75102.8
????,13930312,74735.9
????,13930311,74543.4
????,13930310,75687.1
????,13930307,76067.8
????,13930305,76212
????,13930304,76394.2
????,13930303,76703.9
????,13930231,76767.6
????,13930230,76634.4
????,13930229,76528.9
????,13930228,76987.5
????,13930227,76901.8
????,13930224,77610.2
????,13930222,77596.4
????,13930221,77734.2
????,13930220,77931
????,13930217,77752.4
????,13930216,77717.3
????,13930215,77763.8
????,13930214,77569.2
????,13930213,77939
????,13930210,78164.3
????,13930209,78151.3
????,13930208,78131.1
????,13930207,77923.6
????,13930206,77404.1
????,13930203,75980.5
????,13930202,75735.2
????,13930201,75035.3
????,13930131,74160
????,13930130,73637.8
????,13930127,74161.2
????,13930126,73847.6
????,13930125,73973.4
????,13930124,74920.7
????,13930123,76501.8
????,13930120,77423.9
????,13930119,77817.5
????,13930118,77418.6
????,13930117,77634.7
????,13930116,78547.7
????,13930111,78741.3
????,13930110,78469.2
????,13930109,78239.7
????,13930106,78619.4
????,13930105,79013.5
