name,dateissue,Value
????,13980514,32215.3
????,13980513,31754.7
????,13980512,30783.6
????,13980509,30446.5
????,13980508,30441.4
????,13980507,30287.7
????,13980506,30661.4
????,13980505,30313.9
????,13980502,30723.6
????,13980501,30165.8
????,13980431,30935.1
????,13980430,30973.5
????,13980429,30838.7
????,13980426,30660.9
????,13980425,30712
????,13980424,32030.9
????,13980423,33065.1
????,13980422,33507.4
????,13980419,32557
????,13980418,31936.6
????,13980417,32461.6
????,13980416,31909.2
????,13980415,32075
????,13980412,33291.2
????,13980411,33122.4
????,13980410,32907.2
????,13980409,32920.4
????,13980405,33914.3
????,13980404,33938.1
????,13980403,33666
????,13980402,32355.9
????,13980401,31381.4
????,13980329,32033
????,13980328,32069.1
????,13980327,31798.8
????,13980326,32972.7
????,13980325,32913.8
????,13980322,33172.7
????,13980321,32601.9
????,13980320,32250
????,13980319,31909.6
????,13980318,30451.5
????,13980313,30315.7
????,13980312,29220.3
????,13980311,28475.5
????,13980308,28051.9
????,13980307,27071.9
????,13980305,26521.7
????,13980304,25804.9
????,13980301,25911.2
????,13980231,25721.2
????,13980230,25045.7
????,13980229,26017.7
????,13980228,26749.1
????,13980225,26111.6
????,13980224,26052.8
????,13980223,25000.4
????,13980222,25114.1
????,13980221,26167.6
????,13980218,26599.2
????,13980217,27604.3
????,13980216,28807.9
????,13980215,29395.2
????,13980214,28479.7
????,13980211,27234.1
????,13980210,26436.2
????,13980209,25701.9
????,13980208,24948.9
????,13980207,25347.9
????,13980204,24926.8
????,13980203,24713
????,13980202,24704.6
????,13980131,24147.9
????,13980128,23051
????,13980127,23063.7
????,13980126,23343.6
????,13980125,22854.4
????,13980124,22557.6
????,13980121,22800.1
????,13980120,22330.7
????,13980119,22784
????,13980118,23023.4
????,13980117,22256.1
????,13980111,21727.7
????,13980110,21286
????,13980107,20881.9
????,13980106,20697.8
????,13980105,19872
????,13971228,19308.6
????,13971227,19109.8
????,13971226,18906.7
????,13971225,18500.1
????,13971222,18398.9
????,13971221,18310.2
????,13971220,18393.7
????,13971219,18622
????,13971218,18558.7
????,13971215,18356.7
????,13971214,18304.3
????,13971213,18665.9
????,13971212,18630.9
????,13971211,18742
????,13971208,18978.5
????,13971207,18989.4
????,13971206,19375.5
????,13971205,19488
????,13971204,19143.9
????,13971201,18575.3
????,13971130,18768.2
????,13971129,18489.6
????,13971128,18192
????,13971127,18600.2
????,13971124,18358.6
????,13971123,18557.9
????,13971121,18958.4
????,13971117,18700.4
????,13971116,18419.2
????,13971115,18578.2
????,13971114,18415
????,13971113,19006.9
????,13971110,19399.9
????,13971109,19188.1
????,13971108,19289.8
????,13971107,19024
????,13971106,18764.4
????,13971103,19404.9
????,13971102,19172.6
????,13971101,19003.3
????,13971030,19948.8
????,13971029,20263.8
????,13971026,20378.3
????,13971025,20899.8
????,13971024,21221.7
????,13971023,22095.1
????,13971022,21385.6
????,13971019,21141.6
????,13971018,21197.3
????,13971017,21359
????,13971016,21124.4
????,13971015,21422.2
????,13971012,21232
????,13971011,20858.4
????,13971010,21158
????,13971009,20629
????,13971008,20541
????,13971005,20615.4
????,13971004,19926.4
????,13971003,20206.8
????,13971002,20207.2
????,13971001,19754.4
????,13970928,19574.6
????,13970927,19833.6
????,13970926,20586.6
????,13970925,19909.2
????,13970924,20429.2
????,13970921,20996.2
????,13970920,21024.6
????,13970919,21027.1
????,13970918,21616.2
????,13970917,21249.9
????,13970914,20337.9
????,13970913,19442.3
????,13970912,19487.4
????,13970911,19508.5
????,13970910,18867.9
????,13970907,19612
????,13970906,20272.7
????,13970905,20427.3
????,13970903,21012.7
????,13970830,20220.7
????,13970829,19505.3
????,13970828,20066.5
????,13970827,20019.9
????,13970826,20687.1
????,13970823,20731
????,13970822,21095.5
????,13970821,20933.9
????,13970820,20200.5
????,13970819,20395.5
????,13970815,19775.5
????,13970814,19456.2
????,13970813,18686.6
????,13970812,19183.6
????,13970809,19560.3
????,13970807,18913.4
????,13970806,18119
????,13970805,17724.4
????,13970802,18021.9
????,13970801,18696.7
????,13970730,19533.5
????,13970729,20574.8
????,13970728,20686.5
????,13970725,19802.2
????,13970724,20055.5
????,13970723,19259.6
????,13970722,18465
????,13970721,18992.1
????,13970718,19773.5
????,13970717,20682.8
????,13970716,21048.6
????,13970715,21950
????,13970714,22880
????,13970711,23331.1
????,13970710,24806.4
????,13970709,25579.3
????,13970708,25374.9
????,13970707,24398.8
????,13970704,23536.3
????,13970703,23763.1
????,13970702,23162.8
????,13970701,23185.4
????,13970631,23413
????,13970627,22184.1
????,13970626,21479.3
????,13970625,20614.7
????,13970624,20240
????,13970621,19441.6
????,13970620,18826.4
????,13970619,18978.1
????,13970618,18732.8
????,13970617,18196.2
????,13970614,17549.3
????,13970613,17322.8
????,13970612,17048.4
????,13970611,16551
????,13970610,16622.7
????,13970607,17232
????,13970606,17387.1
????,13970605,17173
????,13970604,17283.2
????,13970603,16606.7
????,13970530,15977.7
????,13970529,15400.2
????,13970528,15451.3
????,13970527,15309.9
????,13970524,15151.9
????,13970523,15172.8
????,13970522,15261.7
????,13970521,15388.2
????,13970520,15002.8
????,13970517,15019.3
????,13970516,14796.7
????,13970515,14376.5
????,13970514,14429.3
????,13970513,14360.9
????,13970510,14814.4
????,13970509,14814.7
????,13970508,14227.6
????,13970507,14755.3
????,13970506,14454.1
????,13970505,14867.7
????,13970504,14867.7
????,13970503,14867.7
????,13970502,15330.7
????,13970501,15687.3
????,13970431,15924.2
????,13970430,15914.2
????,13970427,15681
????,13970426,15693.2
????,13970425,15532.9
????,13970424,15453.4
????,13970423,15431.1
????,13970420,15092
????,13970419,15171.9
????,13970417,15382.7
????,13970416,15766.1
????,13970413,15546.9
????,13970412,15105.2
????,13970411,15244.4
????,13970410,15162.4
????,13970409,15511.1
????,13970406,15291.6
????,13970405,15436.7
????,13970404,15794.2
????,13970403,16174.9
????,13970402,15855.7
????,13970330,15192.1
????,13970329,15023.9
????,13970328,15391.4
????,13970327,15286.2
????,13970323,14693.3
????,13970322,14152.8
????,13970321,14015.8
????,13970320,13996.8
????,13970319,14185
????,13970313,14507
????,13970312,14515.4
????,13970309,14574.9
????,13970308,14653.4
????,13970307,14784.5
????,13970306,15104.5
????,13970305,15119.9
????,13970302,15087.8
????,13970301,15016.4
????,13970231,15107.6
????,13970230,15404.7
????,13970229,15510.3
????,13970226,15469.3
????,13970225,15846.5
????,13970224,15557.2
????,13970223,14915.9
????,13970222,14535.2
????,13970219,14548
????,13970218,14806.3
????,13970217,14384.4
????,13970216,14256
????,13970215,14589.8
????,13970211,14690.6
????,13970210,14568.5
????,13970209,14422.4
????,13970208,14415
????,13970205,14765.8
????,13970204,14883.1
????,13970203,14703.2
????,13970202,14746.4
????,13970201,14878.5
????,13970129,14843.5
????,13970128,14897.6
????,13970127,15081.5
????,13970126,14777.6
????,13970122,14826.6
????,13970121,15336.4
????,13970120,14765.5
????,13970119,15291.7
????,13970118,15678.2
????,13970115,15841.2
????,13970114,15972
????,13970108,15925
????,13970107,15787.1
????,13970106,16102.2
????,13970105,16214.7
????,13961228,16374.5
????,13961227,16193.3
????,13961226,15968.8
????,13961223,16243
????,13961222,16212.4
????,13961221,16169.6
????,13961220,16139.1
????,13961219,16486.9
